#miRNA	read_count	precursor	total	cc1	cc2	cc3	mm1	mm2	mm3	cc1(norm)	cc2(norm)	cc3(norm)	mm1(norm)	mm2(norm)	mm3(norm)
hsa-miR-329-5p	9.00	hsa-mir-329-1	9.00	0	4.00	0	0	5.00	0	0	0.71	0	0	1.16	0
hsa-miR-329-3p	2479.00	hsa-mir-329-1	2479.00	70.00	791.00	287.00	388.00	555.00	388.00	26.89	139.47	47.45	64.83	128.98	75.08
hsa-miR-329-5p	9.00	hsa-mir-329-2	9.00	0	4.00	0	0	5.00	0	0	0.71	0	0	1.16	0
hsa-miR-329-3p	2479.00	hsa-mir-329-2	2479.00	70.00	791.00	287.00	388.00	555.00	388.00	26.89	139.47	47.45	64.83	128.98	75.08
hsa-miR-330-3p	1480.00	hsa-mir-330	1480.00	79.00	398.00	336.00	339.00	178.00	150.00	30.35	70.18	55.55	56.64	41.37	29.02
hsa-miR-330-5p	34.00	hsa-mir-330	34.00	0	8.00	0	7.00	10.00	9.00	0	1.41	0	1.17	2.32	1.74
hsa-miR-331-3p	2557.00	hsa-mir-331	2557.00	329.00	679.00	532.00	318.00	367.00	332.00	126.41	119.72	87.95	53.14	85.29	64.24
hsa-miR-331-5p	614.00	hsa-mir-331	614.00	77.00	118.00	62.00	151.00	105.00	101.00	29.58	20.81	10.25	25.23	24.40	19.54
hsa-miR-335-3p	4937.00	hsa-mir-335	4937.00	147.00	3136.00	1286.00	120.00	141.00	107.00	56.48	552.96	212.60	20.05	32.77	20.70
hsa-miR-335-5p	3684.00	hsa-mir-335	3684.00	45.00	2216.00	574.00	360.00	228.00	261.00	17.29	390.74	94.89	60.15	52.99	50.50
hsa-miR-337-5p	54.00	hsa-mir-337	54.00	0	40.00	0	0	0	14.00	0	7.05	0	0	0	2.71
hsa-miR-337-3p	846.00	hsa-mir-337	846.00	59.00	415.00	52.00	49.00	129.00	142.00	22.67	73.17	8.60	8.19	29.98	27.48
hsa-miR-338-5p	146.00	hsa-mir-338	146.00	0	87.00	27.00	6.00	18.00	8.00	0	15.34	4.46	1.00	4.18	1.55
hsa-miR-338-3p	14.00	hsa-mir-338	14.00	0	0	0	13.00	0	1.00	0	0	0	2.17	0	0.19
hsa-miR-339-5p	7903.00	hsa-mir-339	7903.00	1034.00	1822.00	1797.00	1210.00	856.00	1184.00	397.27	321.26	297.08	202.18	198.93	229.10
hsa-miR-339-3p	1303.00	hsa-mir-339	1303.00	328.00	208.00	222.00	196.00	71.00	278.00	126.02	36.68	36.70	32.75	16.50	53.79
hsa-miR-33a-5p	38.00	hsa-mir-33a	38.00	0	0	0	22.00	0	16.00	0	0	0	3.68	0	3.10
hsa-miR-33a-3p	39.00	hsa-mir-33a	39.00	0	12.00	0	6.00	0	21.00	0	2.12	0	1.00	0	4.06
hsa-miR-33b-3p	46.00	hsa-mir-33b	46.00	0	0	0	21.00	0	25.00	0	0	0	3.51	0	4.84
hsa-miR-33b-5p	0.00	hsa-mir-33b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-340-3p	1284.00	hsa-mir-340	1284.00	197.00	220.00	243.00	162.00	304.00	158.00	75.69	38.79	40.17	27.07	70.65	30.57
hsa-miR-340-5p	3697.00	hsa-mir-340	3697.00	201.00	889.00	414.00	1069.00	616.00	508.00	77.23	156.75	68.44	178.62	143.15	98.30
hsa-miR-342-3p	11516.00	hsa-mir-342	11516.00	1398.00	3184.00	3051.00	2005.00	965.00	913.00	537.13	561.42	504.39	335.02	224.26	176.67
hsa-miR-342-5p	529.00	hsa-mir-342	529.00	41.00	162.00	153.00	113.00	31.00	29.00	15.75	28.56	25.29	18.88	7.20	5.61
hsa-miR-345-5p	1746.00	hsa-mir-345	1746.00	208.00	384.00	459.00	323.00	121.00	251.00	79.92	67.71	75.88	53.97	28.12	48.57
hsa-miR-345-3p	0.00	hsa-mir-345	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-346	3.00	hsa-mir-346	3.00	0	0	0	0	0	3.00	0	0	0	0	0	0.58
hsa-miR-34a-5p	17529.00	hsa-mir-34a	17529.00	1345.00	3737.00	4164.00	2071.00	2567.00	3645.00	516.76	658.93	688.39	346.05	596.56	705.31
hsa-miR-34a-3p	36.00	hsa-mir-34a	36.00	0	0	0	20.00	0	16.00	0	0	0	3.34	0	3.10
hsa-miR-34b-3p	337.00	hsa-mir-34b	337.00	45.00	127.00	26.00	41.00	73.00	25.00	17.29	22.39	4.30	6.85	16.96	4.84
hsa-miR-34b-5p	29.00	hsa-mir-34b	29.00	0	23.00	0	0	0	6.00	0	4.06	0	0	0	1.16
hsa-miR-34c-3p	0.00	hsa-mir-34c	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-34c-5p	329.00	hsa-mir-34c	329.00	126.00	53.00	41.00	28.00	0	81.00	48.41	9.35	6.78	4.68	0	15.67
hsa-miR-3529-5p	2.00	hsa-mir-3529	2.00	0	0	0	0	0	2.00	0	0	0	0	0	0.39
hsa-miR-3529-3p	0.00	hsa-mir-3529	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3605-5p	147.00	hsa-mir-3605	147.00	0	10.00	53.00	34.00	0	50.00	0	1.76	8.76	5.68	0	9.67
hsa-miR-3605-3p	372.00	hsa-mir-3605	372.00	30.00	41.00	116.00	56.00	68.00	61.00	11.53	7.23	19.18	9.36	15.80	11.80
hsa-miR-3606-3p	0.00	hsa-mir-3606	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3606-5p	0.00	hsa-mir-3606	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3609	27.00	hsa-mir-3609	27.00	0	0	0	27.00	0	0	0	0	0	4.51	0	0
hsa-miR-361-3p	6303.00	hsa-mir-361	6303.00	579.00	1341.00	1053.00	1118.00	1057.00	1155.00	222.46	236.45	174.08	186.81	245.64	223.49
hsa-miR-361-5p	47937.00	hsa-mir-361	47937.00	4994.00	12960.00	8987.00	8408.00	7154.00	5434.00	1918.74	2285.17	1485.73	1404.91	1662.55	1051.48
hsa-miR-3610	0.00	hsa-mir-3610	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3611	4.00	hsa-mir-3611	4.00	0	0	0	4.00	0	0	0	0	0	0.67	0	0
hsa-miR-3612	10.00	hsa-mir-3612	10.00	0	0	0	10.00	0	0	0	0	0	1.67	0	0
hsa-miR-3613-5p	5425.00	hsa-mir-3613	5425.00	497.00	1074.00	632.00	1518.00	622.00	1082.00	190.95	189.37	104.48	253.65	144.55	209.37
hsa-miR-3613-3p	218.00	hsa-mir-3613	218.00	26.00	125.00	41.00	7.00	7.00	12.00	9.99	22.04	6.78	1.17	1.63	2.32
hsa-miR-3614-5p	0.00	hsa-mir-3614	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3614-3p	0.00	hsa-mir-3614	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3615	1403.00	hsa-mir-3615	1403.00	125.00	321.00	477.00	85.00	185.00	210.00	48.03	56.60	78.86	14.20	42.99	40.63
hsa-miR-3616-3p	0.00	hsa-mir-3616	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3616-5p	0.00	hsa-mir-3616	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3617-3p	98.00	hsa-mir-3617	98.00	41.00	0	0	6.00	48.00	3.00	15.75	0	0	1.00	11.15	0.58
hsa-miR-3617-5p	751.00	hsa-mir-3617	751.00	164.00	175.00	183.00	99.00	76.00	54.00	63.01	30.86	30.25	16.54	17.66	10.45
hsa-miR-3618	0.00	hsa-mir-3618	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3619-5p	89.00	hsa-mir-3619	89.00	47.00	0	0	31.00	7.00	4.00	18.06	0	0	5.18	1.63	0.77
hsa-miR-3619-3p	37.00	hsa-mir-3619	37.00	0	6.00	0	19.00	0	12.00	0	1.06	0	3.17	0	2.32
hsa-miR-362-3p	84.00	hsa-mir-362	84.00	0	0	14.00	46.00	1.00	23.00	0	0	2.31	7.69	0.23	4.45
hsa-miR-362-5p	3186.00	hsa-mir-362	3186.00	269.00	442.00	611.00	754.00	649.00	461.00	103.35	77.94	101.01	125.99	150.82	89.20
hsa-miR-3620-5p	14.00	hsa-mir-3620	14.00	0	0	0	0	0	14.00	0	0	0	0	0	2.71
hsa-miR-3620-3p	2.00	hsa-mir-3620	2.00	0	0	0	2.00	0	0	0	0	0	0.33	0	0
hsa-miR-3621	0.00	hsa-mir-3621	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3622a-5p	0.00	hsa-mir-3622a	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3622a-3p	0.00	hsa-mir-3622a	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3622b-3p	0.00	hsa-mir-3622b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3622b-5p	0.00	hsa-mir-3622b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-363-5p	0.00	hsa-mir-363	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-363-3p	215.00	hsa-mir-363	215.00	6.00	25.00	36.00	82.00	0	66.00	2.31	4.41	5.95	13.70	0	12.77
hsa-miR-3646	0.00	hsa-mir-3646	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3648	64.00	hsa-mir-3648-1	64.00	14.00	0	30.00	0	0	20.00	5.38	0	4.96	0	0	3.87
hsa-miR-3648	64.00	hsa-mir-3648-2	64.00	14.00	0	30.00	0	0	20.00	5.38	0	4.96	0	0	3.87
hsa-miR-3649	0.00	hsa-mir-3649	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3650	0.00	hsa-mir-3650	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3651	25.00	hsa-mir-3651	25.00	0	0	22.00	2.00	0	1.00	0	0	3.64	0.33	0	0.19
hsa-miR-3652	0.00	hsa-mir-3652	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3654	0.00	hsa-mir-3654	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3655	0.00	hsa-mir-3655	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3657	0.00	hsa-mir-3657	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3658	0.00	hsa-mir-3658	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3659	0.00	hsa-mir-3659	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-365b-3p	25644.00	hsa-mir-365a	25644.00	2922.00	7981.00	4693.00	3747.00	3603.00	2698.00	1122.66	1407.25	775.85	626.10	837.32	522.06
hsa-miR-365a-3p	25644.00	hsa-mir-365a	25644.00	2922.00	7981.00	4693.00	3747.00	3603.00	2698.00	1122.66	1407.25	775.85	626.10	837.32	522.06
hsa-miR-365a-5p	612.00	hsa-mir-365a	612.00	71.00	152.00	155.00	98.00	99.00	37.00	27.28	26.80	25.62	16.38	23.01	7.16
hsa-miR-365b-3p	25644.00	hsa-mir-365b	25644.00	2922.00	7981.00	4693.00	3747.00	3603.00	2698.00	1122.66	1407.25	775.85	626.10	837.32	522.06
hsa-miR-365a-3p	25644.00	hsa-mir-365b	25644.00	2922.00	7981.00	4693.00	3747.00	3603.00	2698.00	1122.66	1407.25	775.85	626.10	837.32	522.06
hsa-miR-365b-5p	133.00	hsa-mir-365b	133.00	50.00	0	29.00	38.00	16.00	0	19.21	0	4.79	6.35	3.72	0
hsa-miR-3660	0.00	hsa-mir-3660	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3661	79.00	hsa-mir-3661	79.00	9.00	0	4.00	30.00	16.00	20.00	3.46	0	0.66	5.01	3.72	3.87
hsa-miR-3662	0.00	hsa-mir-3662	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3663-5p	0.00	hsa-mir-3663	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3663-3p	0.00	hsa-mir-3663	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3664-3p	0.00	hsa-mir-3664	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3664-5p	0.00	hsa-mir-3664	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3665	0.00	hsa-mir-3665	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3666	0.00	hsa-mir-3666	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3667-5p	0.00	hsa-mir-3667	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3667-3p	0.00	hsa-mir-3667	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3668	0.00	hsa-mir-3668	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-367-5p	0.00	hsa-mir-367	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-367-3p	0.00	hsa-mir-367	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3670	0.00	hsa-mir-3670-1	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3670	0.00	hsa-mir-3670-2	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3670	0.00	hsa-mir-3670-3	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3670	0.00	hsa-mir-3670-4	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3671	0.00	hsa-mir-3671	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3672	0.00	hsa-mir-3672	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3674	0.00	hsa-mir-3674	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3675-3p	0.00	hsa-mir-3675	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3675-5p	26.00	hsa-mir-3675	26.00	0	24.00	0	0	0	2.00	0	4.23	0	0	0	0.39
hsa-miR-3677-3p	0.00	hsa-mir-3677	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3677-5p	0.00	hsa-mir-3677	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3678-3p	0.00	hsa-mir-3678	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3678-5p	0.00	hsa-mir-3678	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3679-5p	513.00	hsa-mir-3679	513.00	59.00	111.00	93.00	24.00	124.00	102.00	22.67	19.57	15.37	4.01	28.82	19.74
hsa-miR-3679-3p	0.00	hsa-mir-3679	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3680-3p	3.00	hsa-mir-3680-1	3.00	0	0	0	0	0	3.00	0	0	0	0	0	0.58
hsa-miR-3680-5p	0.00	hsa-mir-3680-1	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3680-3p	3.00	hsa-mir-3680-2	3.00	0	0	0	0	0	3.00	0	0	0	0	0	0.58
hsa-miR-3680-5p	0.00	hsa-mir-3680-2	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3681-5p	0.00	hsa-mir-3681	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3681-3p	0.00	hsa-mir-3681	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3682-5p	0.00	hsa-mir-3682	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3682-3p	81.00	hsa-mir-3682	81.00	0	75.00	0	0	0	6.00	0	13.22	0	0	0	1.16
hsa-miR-3683	0.00	hsa-mir-3683	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3684	7.00	hsa-mir-3684	7.00	0	0	0	7.00	0	0	0	0	0	1.17	0	0
hsa-miR-3685	0.00	hsa-mir-3685	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3686	0.00	hsa-mir-3686	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3688-5p	0.00	hsa-mir-3688-1	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3688-3p	0.00	hsa-mir-3688-1	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3688-5p	0.00	hsa-mir-3688-2	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3688-3p	0.00	hsa-mir-3688-2	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3689a-5p	0.00	hsa-mir-3689a	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3689e	0.00	hsa-mir-3689a	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3689a-3p	0.00	hsa-mir-3689a	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3689b-5p	0.00	hsa-mir-3689a	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3689a-5p	0.00	hsa-mir-3689b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3689e	0.00	hsa-mir-3689b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3689b-3p	0.00	hsa-mir-3689b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3689c	0.00	hsa-mir-3689b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3689b-5p	0.00	hsa-mir-3689b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3689b-3p	0.00	hsa-mir-3689c	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3689a-3p	0.00	hsa-mir-3689c	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3689c	0.00	hsa-mir-3689c	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3689d	0.00	hsa-mir-3689d-1	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3689d	0.00	hsa-mir-3689d-2	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3689a-5p	0.00	hsa-mir-3689e	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3689e	0.00	hsa-mir-3689e	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3689b-5p	0.00	hsa-mir-3689e	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3689f	0.00	hsa-mir-3689f	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-369-5p	249.00	hsa-mir-369	249.00	7.00	25.00	16.00	46.00	116.00	39.00	2.69	4.41	2.65	7.69	26.96	7.55
hsa-miR-369-3p	5333.00	hsa-mir-369	5333.00	326.00	1333.00	439.00	856.00	1319.00	1060.00	125.25	235.04	72.58	143.03	306.53	205.11
hsa-miR-3690	0.00	hsa-mir-3690-1	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3690	0.00	hsa-mir-3690-2	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3691-5p	21.00	hsa-mir-3691	21.00	0	0	0	0	21.00	0	0	0	0	0	4.88	0
hsa-miR-3691-3p	0.00	hsa-mir-3691	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3692-3p	0.00	hsa-mir-3692	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3692-5p	0.00	hsa-mir-3692	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-370-3p	1574.00	hsa-mir-370	1574.00	80.00	568.00	309.00	142.00	229.00	246.00	30.74	100.15	51.08	23.73	53.22	47.60
hsa-miR-370-5p	8.00	hsa-mir-370	8.00	0	0	0	6.00	0	2.00	0	0	0	1.00	0	0.39
hsa-miR-3713	0.00	hsa-mir-3713	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3714	0.00	hsa-mir-3714	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-371a-3p	0.00	hsa-mir-371a	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-371a-5p	0.00	hsa-mir-371a	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-371b-3p	0.00	hsa-mir-371b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-371b-5p	0.00	hsa-mir-371b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-372-3p	0.00	hsa-mir-372	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-372-5p	0.00	hsa-mir-372	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-373-5p	0.00	hsa-mir-373	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-373-3p	0.00	hsa-mir-373	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-374a-3p	679.00	hsa-mir-374a	679.00	78.00	25.00	108.00	190.00	140.00	138.00	29.97	4.41	17.85	31.75	32.54	26.70
hsa-miR-374a-5p	6163.00	hsa-mir-374a	6163.00	421.00	1268.00	985.00	1366.00	905.00	1218.00	161.75	223.58	162.84	228.25	210.32	235.68
hsa-miR-374b-3p	279.00	hsa-mir-374b	279.00	20.00	81.00	27.00	50.00	60.00	41.00	7.68	14.28	4.46	8.35	13.94	7.93
hsa-miR-374b-5p	17623.00	hsa-mir-374b	17623.00	1496.00	3950.00	3410.00	3209.00	3049.00	2509.00	574.78	696.48	563.74	536.20	708.57	485.49
hsa-miR-374c-3p	0.00	hsa-mir-374c	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-374c-5p	32.00	hsa-mir-374c	32.00	1.00	5.00	1.00	8.00	2.00	15.00	0.38	0.88	0.17	1.34	0.46	2.90
hsa-miR-375-3p	621.00	hsa-mir-375	621.00	116.00	27.00	0	219.00	94.00	165.00	44.57	4.76	0	36.59	21.85	31.93
hsa-miR-375-5p	0.00	hsa-mir-375	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-376a-5p	13.00	hsa-mir-376a-1	13.00	0	0	0	0	1.00	12.00	0	0	0	0	0.23	2.32
hsa-miR-376a-3p	602.00	hsa-mir-376a-1	602.00	12.00	246.00	68.00	120.00	93.00	63.00	4.61	43.38	11.24	20.05	21.61	12.19
hsa-miR-376a-2-5p	15.00	hsa-mir-376a-2	15.00	0	0	0	0	15.00	0	0	0	0	0	3.49	0
hsa-miR-376a-3p	602.00	hsa-mir-376a-2	602.00	12.00	246.00	68.00	120.00	93.00	63.00	4.61	43.38	11.24	20.05	21.61	12.19
hsa-miR-376b-3p	22.00	hsa-mir-376b	22.00	0	5.00	0	10.00	0	7.00	0	0.88	0	1.67	0	1.35
hsa-miR-376b-5p	13.00	hsa-mir-376b	13.00	0	0	0	0	0	13.00	0	0	0	0	0	2.52
hsa-miR-376c-3p	2160.00	hsa-mir-376c	2160.00	97.00	742.00	226.00	331.00	459.00	305.00	37.27	130.83	37.36	55.31	106.67	59.02
hsa-miR-376c-5p	13.00	hsa-mir-376c	13.00	0	0	0	0	0	13.00	0	0	0	0	0	2.52
hsa-miR-377-5p	116.00	hsa-mir-377	116.00	15.00	29.00	0	12.00	26.00	34.00	5.76	5.11	0	2.01	6.04	6.58
hsa-miR-377-3p	23.00	hsa-mir-377	23.00	0	16.00	0	7.00	0	0	0	2.82	0	1.17	0	0
hsa-miR-378a-5p	498.00	hsa-mir-378a	498.00	104.00	33.00	95.00	88.00	114.00	64.00	39.96	5.82	15.71	14.70	26.49	12.38
hsa-miR-378a-3p	7259.00	hsa-mir-378a	7259.00	1273.00	535.00	1212.00	2326.00	965.00	948.00	489.10	94.33	200.37	388.66	224.26	183.44
hsa-miR-378b	0.00	hsa-mir-378b	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-378c	140.00	hsa-mir-378c	140.00	28.00	9.00	2.00	48.00	16.00	37.00	10.76	1.59	0.33	8.02	3.72	7.16
hsa-miR-378d	2.00	hsa-mir-378d-1	2.00	0	0	0	1.00	1.00	0	0	0	0	0.17	0.23	0
hsa-miR-378d	2.00	hsa-mir-378d-2	2.00	0	0	0	0	2.00	0	0	0	0	0	0.46	0
hsa-miR-378e	0.00	hsa-mir-378e	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-378f	11.00	hsa-mir-378f	11.00	1.00	1.00	2.00	1.00	5.00	1.00	0.38	0.18	0.33	0.17	1.16	0.19
hsa-miR-378g	28.00	hsa-mir-378g	28.00	0	8.00	15.00	3.00	1.00	1.00	0	1.41	2.48	0.50	0.23	0.19
hsa-miR-378h	0.00	hsa-mir-378h	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-378i	157.00	hsa-mir-378i	157.00	13.00	13.00	66.00	60.00	2.00	3.00	4.99	2.29	10.91	10.03	0.46	0.58
hsa-miR-378j	0.00	hsa-mir-378j	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-379-5p	2435.00	hsa-mir-379	2435.00	81.00	794.00	137.00	231.00	615.00	577.00	31.12	140.00	22.65	38.60	142.92	111.65
hsa-miR-379-3p	498.00	hsa-mir-379	498.00	13.00	224.00	32.00	28.00	113.00	88.00	4.99	39.50	5.29	4.68	26.26	17.03
hsa-miR-380-3p	332.00	hsa-mir-380	332.00	0	155.00	15.00	33.00	83.00	46.00	0	27.33	2.48	5.51	19.29	8.90
hsa-miR-380-5p	12.00	hsa-mir-380	12.00	0	9.00	0	0	0	3.00	0	1.59	0	0	0	0.58
hsa-miR-381-3p	735.00	hsa-mir-381	735.00	63.00	279.00	64.00	63.00	117.00	149.00	24.21	49.19	10.58	10.53	27.19	28.83
hsa-miR-381-5p	0.00	hsa-mir-381	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-382-3p	639.00	hsa-mir-382	639.00	6.00	220.00	89.00	48.00	77.00	199.00	2.31	38.79	14.71	8.02	17.89	38.51
hsa-miR-382-5p	4720.00	hsa-mir-382	4720.00	165.00	1155.00	462.00	530.00	1089.00	1319.00	63.39	203.66	76.38	88.56	253.08	255.23
hsa-miR-383-3p	0.00	hsa-mir-383	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-383-5p	0.00	hsa-mir-383	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-384	0.00	hsa-mir-384	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3907	0.00	hsa-mir-3907	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3908	0.00	hsa-mir-3908	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3909	369.00	hsa-mir-3909	369.00	33.00	111.00	82.00	38.00	44.00	61.00	12.68	19.57	13.56	6.35	10.23	11.80
hsa-miR-3910	0.00	hsa-mir-3910-1	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3910	0.00	hsa-mir-3910-2	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3911	1.00	hsa-mir-3911	1.00	0	0	0	1.00	0	0	0	0	0	0.17	0	0
hsa-miR-3912-3p	81.00	hsa-mir-3912	81.00	0	21.00	52.00	8.00	0	0	0	3.70	8.60	1.34	0	0
hsa-miR-3912-5p	13.00	hsa-mir-3912	13.00	0	0	13.00	0	0	0	0	0	2.15	0	0	0
hsa-miR-3913-5p	0.00	hsa-mir-3913-1	0.00	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3913-3p	32.00	hsa-mir-3913-1	32.00	14.00	18.00	0	0	0	0	5.38	3.17	0	0	0	0
